trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
860978,2932,2016-11-30,Credit,Credit in cash ,800,26134.70,,,
860907,2932,2016-11-30,Withdrawal,Withdrawal in cash,15,26248.20,Payment on Statement,,
861576,2933,2016-11-30,Withdrawal,Withdrawal in cash,56700,46969.20,,,
863065,2938,2016-11-30,Withdrawal,Withdrawal in cash,15,29655.40,Payment on Statement,,
863646,2940,2016-11-30,Withdrawal,Withdrawal in cash,15,46426.00,Payment on Statement,,
861137,2933,2016-11-30,Credit,Credit in cash ,8888,103322.40,,,
861509,2933,2016-11-30,Withdrawal,Withdrawal in cash,15,46954.60,Payment on Statement,,
968999,3302,2016-11-30,Withdrawal,Withdrawal in cash,15,27468.40,Payment on Statement,,
1150550,3935,2016-11-30,Withdrawal,Withdrawal in cash,15,33635.30,Payment on Statement,,
3659424,3909,2016-11-30,Credit,Interest Credit,245,60502.30,Interest Credited,,
3658014,3863,2016-11-30,Credit,Interest Credit,98,26556.00,Interest Credited,,
3657075,3834,2016-11-30,Credit,Interest Credit,124,31657.60,Interest Credited,,
3659908,3923,2016-11-30,Credit,Interest Credit,202,41444.90,Interest Credited,,
3658647,3882,2016-11-30,Credit,Interest Credit,107,25877.40,Interest Credited,,
3657444,3844,2016-11-30,Credit,Interest Credit,73,17943.50,Interest Credited,,
3657221,3837,2016-11-30,Credit,Interest Credit,132,36168.50,Interest Credited,,
3658311,3871,2016-11-30,Credit,Interest Credit,117,27994.80,Interest Credited,,
3657690,3850,2016-11-30,Credit,Interest Credit,242,59091.70,Interest Credited,,
3656738,3822,2016-11-30,Credit,Interest Credit,104,32726.90,Interest Credited,,
3660266,3935,2016-11-30,Credit,Interest Credit,134,33649.90,Interest Credited,,
3659829,3920,2016-11-30,Credit,Interest Credit,189,45551.10,Interest Credited,,
3656589,3818,2016-11-30,Credit,Interest Credit,165,35251.70,Interest Credited,,
3660086,3927,2016-11-30,Credit,Interest Credit,18,12906.90,Interest Credited,,
3657144,3835,2016-11-30,Credit,Interest Credit,141,37784.50,Interest Credited,,
3659643,3915,2016-11-30,Credit,Interest Credit,184,40092.50,Interest Credited,,
3658840,3891,2016-11-30,Credit,Interest Credit,143,36049.20,Interest Credited,,
785571,2676,2016-11-30,Withdrawal,Withdrawal in cash,15,33160.90,Payment on Statement,,
783519,2670,2016-11-30,Withdrawal,Withdrawal in cash,1200,40796.00,,,
782296,2666,2016-11-30,Withdrawal,Withdrawal in cash,15,18261.90,Payment on Statement,,
783557,2670,2016-11-30,Withdrawal,Withdrawal in cash,15,40781.40,Payment on Statement,,
826984,2817,2016-11-30,Withdrawal,Withdrawal in cash,15,48945.70,Payment on Statement,,
826302,2814,2016-11-30,Withdrawal,Withdrawal in cash,15,26443.20,Payment on Statement,,
3302915,10973,2016-11-30,Withdrawal,Withdrawal in cash,30,84045.20,Payment on Statement,,
3331753,11065,2016-11-30,Withdrawal,Withdrawal in cash,15,32981.90,Payment on Statement,,
3315045,11013,2016-11-30,Withdrawal,Withdrawal in cash,30,72248.40,Payment on Statement,,
3317926,11021,2016-11-30,Withdrawal,Withdrawal in cash,15,48805.10,Payment on Statement,,
3345023,11111,2016-11-30,Withdrawal,Withdrawal in cash,15,47847.10,Payment on Statement,,
3458663,11021,2016-11-30,Credit,Interest Credit,243,48819.70,Interest Credited,,
3459536,128,2016-11-30,Credit,Interest Credit,106,25052.20,Interest Credited,,
3457665,10227,2016-11-30,Credit,Interest Credit,229,37791.00,Interest Credited,,
3460729,1998,2016-11-30,Credit,Interest Credit,196,44223.90,Interest Credited,,
3460898,2039,2016-11-30,Credit,Interest Credit,180,33683.80,Interest Credited,,
3457795,10266,2016-11-30,Credit,Interest Credit,235,41990.80,Interest Credited,,
3456993,9707,2016-11-30,Credit,Interest Credit,373,57529.20,Interest Credited,,
3460046,299,2016-11-30,Credit,Interest Credit,147,28415.60,Interest Credited,,
3459614,135,2016-11-30,Credit,Interest Credit,109,25904.10,Interest Credited,,
3458065,10656,2016-11-30,Credit,Interest Credit,256,59060.70,Interest Credited,,
3460377,374,2016-11-30,Credit,Interest Credit,122,24849.20,Interest Credited,,
3456923,9703,2016-11-30,Credit,Interest Credit,215,52878.10,Interest Credited,,
3458911,11320,2016-11-30,Credit,Interest Credit,172,38409.30,Interest Credited,,
3458843,11295,2016-11-30,Credit,Interest Credit,154,33334.90,Interest Credited,,
3459116,9,2016-11-30,Credit,Interest Credit,110,26998.20,Interest Credited,,
3461007,2056,2016-11-30,Credit,Interest Credit,134,25742.70,Interest Credited,,
3456854,9635,2016-11-30,Credit,Interest Credit,28,11059.40,Interest Credited,,
3552066,652,2016-11-30,Credit,Interest Credit,139,32386.30,Interest Credited,,
3551661,640,2016-11-30,Credit,Interest Credit,83,19310.10,Interest Credited,,
3553034,686,2016-11-30,Credit,Interest Credit,144,35266.20,Interest Credited,,
3553671,704,2016-11-30,Credit,Interest Credit,197,40989.40,Interest Credited,,
3550931,623,2016-11-30,Credit,Interest Credit,69,16959.80,Interest Credited,,
3551278,630,2016-11-30,Credit,Interest Credit,108,25993.20,Interest Credited,,
3552291,657,2016-11-30,Credit,Interest Credit,112,27551.00,Interest Credited,,
3554023,717,2016-11-30,Credit,Interest Credit,174,38196.30,Interest Credited,,
3553587,702,2016-11-30,Credit,Interest Credit,45,19132.10,Interest Credited,,
3552758,678,2016-11-30,Credit,Interest Credit,27,15658.70,Interest Credited,,
3551103,627,2016-11-30,Credit,Interest Credit,216,55969.50,Interest Credited,,
3552198,655,2016-11-30,Credit,Interest Credit,213,38183.60,Interest Credited,,
3553443,697,2016-11-30,Credit,Interest Credit,173,35225.40,Interest Credited,,
3650401,3640,2016-11-30,Credit,Interest Credit,18,6771.80,Interest Credited,,
3651009,3654,2016-11-30,Credit,Interest Credit,171,42818.80,Interest Credited,,
3651544,3674,2016-11-30,Credit,Interest Credit,72,13537.60,Interest Credited,,
3650744,3649,2016-11-30,Credit,Interest Credit,160,40211.40,Interest Credited,,
3649300,3609,2016-11-30,Credit,Interest Credit,252,63616.80,Interest Credited,,
3650547,3644,2016-11-30,Credit,Interest Credit,88,21573.20,Interest Credited,,
3652203,3691,2016-11-30,Credit,Interest Credit,107,24227.60,Interest Credited,,
3651903,3683,2016-11-30,Credit,Interest Credit,170,43642.50,Interest Credited,,
3652110,3687,2016-11-30,Credit,Interest Credit,36,12879.70,Interest Credited,,
3651839,3682,2016-11-30,Credit,Interest Credit,123,30268.20,Interest Credited,,
3649623,3618,2016-11-30,Credit,Interest Credit,98,29881.20,Interest Credited,,
3652290,3693,2016-11-30,Credit,Interest Credit,131,31794.90,Interest Credited,,
3652533,3699,2016-11-30,Credit,Interest Credit,229,56322.00,Interest Credited,,
3650866,3651,2016-11-30,Credit,Interest Credit,118,26621.00,Interest Credited,,
3652439,3697,2016-11-30,Credit,Interest Credit,155,31562.90,Interest Credited,,
3651393,3670,2016-11-30,Credit,Interest Credit,81,18610.90,Interest Credited,,
3648731,3593,2016-11-30,Credit,Interest Credit,148,35154.10,Interest Credited,,
3649008,3600,2016-11-30,Credit,Interest Credit,65,20434.10,Interest Credited,,
3650059,3629,2016-11-30,Credit,Interest Credit,147,36088.40,Interest Credited,,
3649444,3613,2016-11-30,Credit,Interest Credit,118,29652.30,Interest Credited,,
3651613,3675,2016-11-30,Credit,Interest Credit,164,32765.50,Interest Credited,,
1030751,3521,2016-11-30,Withdrawal,Withdrawal in cash,15,31117.70,Payment on Statement,,
1146949,3923,2016-11-30,Withdrawal,Withdrawal in cash,15,41430.30,Payment on Statement,,
1146153,3920,2016-11-30,Withdrawal,Withdrawal in cash,8600,36951.10,,,
1144673,3915,2016-11-30,Withdrawal,Withdrawal in cash,15,40077.90,Payment on Statement,,
2895790,9591,2016-11-30,Withdrawal,Withdrawal in cash,15,61217.70,Payment on Statement,,
2862491,9472,2016-11-30,Withdrawal,Withdrawal in cash,30,41441.80,Payment on Statement,,
128833,432,2016-11-30,Withdrawal,Withdrawal in cash,15,31539.80,Payment on Statement,,
125730,423,2016-11-30,Withdrawal,Withdrawal in cash,15,15208.40,Payment on Statement,,
126387,425,2016-11-30,Withdrawal,Withdrawal in cash,15,24151.90,Payment on Statement,,
127801,428,2016-11-30,Withdrawal,Withdrawal in cash,15,26549.60,Payment on Statement,,
148657,496,2016-11-30,Withdrawal,Withdrawal in cash,15,20029.80,Payment on Statement,,
147890,494,2016-11-30,Withdrawal,Withdrawal in cash,15,43027.70,Payment on Statement,,
146130,489,2016-11-30,Withdrawal,Withdrawal in cash,15,36705.20,Payment on Statement,,
149093,497,2016-11-30,Withdrawal,Withdrawal in cash,15,59254.20,Payment on Statement,,
151089,504,2016-11-30,Withdrawal,Withdrawal in cash,15,18589.40,Payment on Statement,,
152688,510,2016-11-30,Withdrawal,Withdrawal in cash,30,58900.30,Payment on Statement,,
221360,751,2016-11-30,Withdrawal,Withdrawal in cash,15,17812.80,Payment on Statement,,
220285,748,2016-11-30,Withdrawal,Withdrawal in cash,15,24834.60,Payment on Statement,,
219123,744,2016-11-30,Withdrawal,Withdrawal in cash,15,29565.30,Payment on Statement,,
118082,396,2016-11-30,Withdrawal,Withdrawal in cash,15,58363.40,Payment on Statement,,
114267,385,2016-11-30,Withdrawal,Withdrawal in cash,15,19523.50,Payment on Statement,,
117436,395,2016-11-30,Withdrawal,Withdrawal in cash,15,33356.80,Payment on Statement,,
123565,415,2016-11-30,Withdrawal,Withdrawal in cash,15,27834.40,Payment on Statement,,
119730,401,2016-11-30,Withdrawal,Withdrawal in cash,15,33278.00,Payment on Statement,,
122479,411,2016-11-30,Withdrawal,Withdrawal in cash,15,45188.60,Payment on Statement,,
952207,3246,2016-11-30,Withdrawal,Withdrawal in cash,15,29383.60,Payment on Statement,,
577061,1965,2016-11-30,Withdrawal,Withdrawal in cash,100,72365.00,Payment on Statement,,
577520,1966,2016-11-30,Withdrawal,Withdrawal in cash,15,61559.70,Payment on Statement,,
637977,2177,2016-11-30,Withdrawal,Withdrawal in cash,15,24400.10,Payment on Statement,,
637548,2176,2016-11-30,Withdrawal,Withdrawal in cash,15,37410.50,Payment on Statement,,
636892,2175,2016-11-30,Withdrawal,Withdrawal in cash,15,36753.60,Payment on Statement,,
742316,2534,2016-11-30,Withdrawal,Withdrawal in cash,15,24159.80,Payment on Statement,,
740217,2527,2016-11-30,Withdrawal,Withdrawal in cash,15,59476.50,Payment on Statement,,
740678,2528,2016-11-30,Withdrawal,Withdrawal in cash,15,22238.20,Payment on Statement,,
742382,2534,2016-11-30,Withdrawal,Withdrawal in cash,3900,24174.40,,,
2931761,9707,2016-11-30,Withdrawal,Withdrawal in cash,15,57522.40,Payment on Statement,,
2910798,9640,2016-11-30,Withdrawal,Withdrawal in cash,15,25467.60,Payment on Statement,,
2908924,9635,2016-11-30,Withdrawal,Withdrawal in cash,15,11046.30,Payment on Statement,,
511577,1750,2016-11-30,Withdrawal,Withdrawal in cash,15,40676.50,Payment on Statement,,
509485,1743,2016-11-30,Withdrawal,Withdrawal in cash,15,21294.80,Payment on Statement,,
544854,1852,2016-11-30,Withdrawal,Withdrawal in cash,15,25425.90,Payment on Statement,,
542015,1843,2016-11-30,Withdrawal,Withdrawal in cash,15,22587.50,Payment on Statement,,
540500,1837,2016-11-30,Withdrawal,Withdrawal in cash,15,43838.50,Payment on Statement,,
544435,1851,2016-11-30,Withdrawal,Withdrawal in cash,15,25014.50,Payment on Statement,,
542415,1844,2016-11-30,Withdrawal,Withdrawal in cash,15,17832.50,Payment on Statement,,
1263637,4321,2016-11-30,Withdrawal,Withdrawal in cash,15,84450.10,Payment on Statement,,
1262795,4318,2016-11-30,Withdrawal,Withdrawal in cash,30,40341.60,Payment on Statement,,
1256675,4296,2016-11-30,Withdrawal,Withdrawal in cash,15,45867.20,Payment on Statement,,
1614984,5483,2016-11-30,Withdrawal,Withdrawal in cash,15,34837.10,Payment on Statement,,
1657584,5622,2016-11-30,Withdrawal,Withdrawal in cash,15,56915.70,Payment on Statement,,
1635638,5546,2016-11-30,Withdrawal,Withdrawal in cash,15,48866.10,Payment on Statement,,
3630807,3035,2016-11-30,Credit,Interest Credit,208,45015.20,Interest Credited,,
3632049,3072,2016-11-30,Credit,Interest Credit,256,59170.90,Interest Credited,,
3629288,2985,2016-11-30,Credit,Interest Credit,112,27391.60,Interest Credited,,
3629943,3008,2016-11-30,Credit,Interest Credit,120,25333.70,Interest Credited,,
3629383,2987,2016-11-30,Credit,Interest Credit,120,34565.20,Interest Credited,,
3630431,3026,2016-11-30,Credit,Interest Credit,166,40353.50,Interest Credited,,
3631689,3063,2016-11-30,Credit,Interest Credit,71,17251.10,Interest Credited,,
3631756,3064,2016-11-30,Credit,Interest Credit,136,32079.10,Interest Credited,,
3631939,3069,2016-11-30,Credit,Interest Credit,179,41704.10,Interest Credited,,
3630674,3032,2016-11-30,Credit,Interest Credit,111,26366.80,Interest Credited,,
3631870,3068,2016-11-30,Credit,Interest Credit,96,23158.90,Interest Credited,,
3631187,3047,2016-11-30,Credit,Interest Credit,81,19531.80,Interest Credited,,
3631319,3050,2016-11-30,Credit,Interest Credit,227,53537.20,Interest Credited,,
3631434,3053,2016-11-30,Credit,Interest Credit,118,31835.30,Interest Credited,,
3632856,3099,2016-11-30,Credit,Interest Credit,106,25823.20,Interest Credited,,
3629562,2991,2016-11-30,Credit,Interest Credit,179,34177.50,Interest Credited,,
3629877,3007,2016-11-30,Credit,Interest Credit,202,38616.90,Interest Credited,,
3632749,3096,2016-11-30,Credit,Interest Credit,202,41987.90,Interest Credited,,
3630038,3011,2016-11-30,Credit,Interest Credit,15,10253.30,Interest Credited,,
3632388,3086,2016-11-30,Credit,Interest Credit,70,21947.90,Interest Credited,,
3632128,3076,2016-11-30,Credit,Interest Credit,89,21855.60,Interest Credited,,
3631024,3042,2016-11-30,Credit,Interest Credit,105,30661.30,Interest Credited,,
359709,1222,2016-11-30,Withdrawal,Withdrawal in cash,15,25768.10,Payment on Statement,,
356454,1207,2016-11-30,Withdrawal,Withdrawal in cash,15,47639.70,Payment on Statement,,
434482,1476,2016-11-30,Withdrawal,Withdrawal in cash,15,26405.70,Payment on Statement,,
436007,1481,2016-11-30,Withdrawal,Withdrawal in cash,15,16560.10,Payment on Statement,,
434043,1475,2016-11-30,Withdrawal,Withdrawal in cash,30,25210.20,Payment on Statement,,
434876,1477,2016-11-30,Withdrawal,Withdrawal in cash,15,19678.70,Payment on Statement,,
749629,2555,2016-11-30,Withdrawal,Withdrawal in cash,15,50186.00,Payment on Statement,,
748430,2552,2016-11-30,Withdrawal,Withdrawal in cash,15,38292.20,Payment on Statement,,
749132,2554,2016-11-30,Withdrawal,Withdrawal in cash,15,45993.10,Payment on Statement,,
745265,2543,2016-11-30,Withdrawal,Withdrawal in cash,15,33268.20,Payment on Statement,,
312186,1065,2016-11-30,Withdrawal,Withdrawal in cash,15,30405.90,Payment on Statement,,
313919,1071,2016-11-30,Withdrawal,Withdrawal in cash,30,16724.20,Payment on Statement,,
315742,1077,2016-11-30,Withdrawal,Withdrawal in cash,15,28511.60,Payment on Statement,,
1158188,3965,2016-11-30,Withdrawal,Withdrawal in cash,13100,33848.00,,,
1157266,3960,2016-11-30,Withdrawal,Withdrawal in cash,15,23729.40,Payment on Statement,,
1158121,3965,2016-11-30,Withdrawal,Withdrawal in cash,15,33833.40,Payment on Statement,,
1159149,3969,2016-11-30,Withdrawal,Withdrawal in cash,15,40663.50,Payment on Statement,,
1155708,3954,2016-11-30,Withdrawal,Withdrawal in cash,15,25464.20,Payment on Statement,,
833624,2838,2016-11-30,Withdrawal,Withdrawal in cash,30,73823.80,Payment on Statement,,
829087,2823,2016-11-30,Withdrawal,Withdrawal in cash,15,17014.80,Payment on Statement,,
1122964,3835,2016-11-30,Withdrawal,Withdrawal in cash,15,37769.90,Payment on Statement,,
1125544,3844,2016-11-30,Withdrawal,Withdrawal in cash,15,17928.90,Payment on Statement,,
3636783,3220,2016-11-30,Credit,Interest Credit,156,39479.60,Interest Credited,,
3634668,3152,2016-11-30,Credit,Interest Credit,133,31987.10,Interest Credited,,
3634146,3136,2016-11-30,Credit,Interest Credit,162,40456.00,Interest Credited,,
3636342,3210,2016-11-30,Credit,Interest Credit,211,54911.60,Interest Credited,,
3633966,3133,2016-11-30,Credit,Interest Credit,224,49633.50,Interest Credited,,
3634463,3146,2016-11-30,Credit,Interest Credit,10,12498.40,Interest Credited,,
3633103,3108,2016-11-30,Credit,Interest Credit,73,18259.00,Interest Credited,,
3635323,3173,2016-11-30,Credit,Interest Credit,85,20460.70,Interest Credited,,
3636490,3213,2016-11-30,Credit,Interest Credit,65,15883.80,Interest Credited,,
3633257,3113,2016-11-30,Credit,Interest Credit,156,29955.40,Interest Credited,,
3633684,3127,2016-11-30,Credit,Interest Credit,181,25867.20,Interest Credited,,
3633392,3117,2016-11-30,Credit,Interest Credit,87,21239.10,Interest Credited,,
3636426,3212,2016-11-30,Credit,Interest Credit,102,27809.60,Interest Credited,,
3635139,3168,2016-11-30,Credit,Interest Credit,102,24385.70,Interest Credited,,
3634820,3157,2016-11-30,Credit,Interest Credit,28,19293.10,Interest Credited,,
3635877,3195,2016-11-30,Credit,Interest Credit,105,27102.70,Interest Credited,,
754469,2574,2016-11-30,Withdrawal,Withdrawal in cash,15,31264.70,Payment on Statement,,
755140,2576,2016-11-30,Withdrawal,Withdrawal in cash,15,20685.80,Payment on Statement,,
790077,2694,2016-11-30,Withdrawal,Withdrawal in cash,15,38350.00,Payment on Statement,,
791205,2697,2016-11-30,Withdrawal,Withdrawal in cash,15,26378.60,Payment on Statement,,
788396,2687,2016-11-30,Withdrawal,Withdrawal in cash,15,25134.20,Payment on Statement,,
3661042,3960,2016-11-30,Credit,Interest Credit,99,23744.00,Interest Credited,,
3661676,3980,2016-11-30,Credit,Interest Credit,131,26145.50,Interest Credited,,
3660873,3954,2016-11-30,Credit,Interest Credit,104,25478.80,Interest Credited,,
3662265,4013,2016-11-30,Credit,Interest Credit,26,17856.00,Interest Credited,,
3660472,3939,2016-11-30,Credit,Interest Credit,148,36953.10,Interest Credited,,
3661196,3969,2016-11-30,Credit,Interest Credit,162,40678.10,Interest Credited,,
3663714,4318,2016-11-30,Credit,Interest Credit,158,40371.60,Interest Credited,,
3663013,4134,2016-11-30,Credit,Interest Credit,277,43674.70,Interest Credited,,
3663137,4171,2016-11-30,Credit,Interest Credit,192,30817.40,Interest Credited,,
3661317,3972,2016-11-30,Credit,Interest Credit,60,20527.70,Interest Credited,,
3662159,3999,2016-11-30,Credit,Interest Credit,146,37792.70,Interest Credited,,
3664376,4414,2016-11-30,Credit,Interest Credit,104,27136.00,Interest Credited,,
3664160,4377,2016-11-30,Credit,Interest Credit,197,27689.50,Interest Credited,,
3660938,3955,2016-11-30,Credit,Interest Credit,127,31321.70,Interest Credited,,
3663992,4352,2016-11-30,Credit,Interest Credit,288,67203.70,Interest Credited,,
3663473,4260,2016-11-30,Credit,Interest Credit,65,26218.40,Interest Credited,,
1136655,3883,2016-11-30,Withdrawal,Withdrawal in cash,15,25900.20,Payment on Statement,,
1136202,3882,2016-11-30,Withdrawal,Withdrawal in cash,15,25862.80,Payment on Statement,,
1273517,4355,2016-11-30,Withdrawal,Withdrawal in cash,15,26879.30,Payment on Statement,,
